"in stock","A woman unknowingly calls forth an evil spirit using a Ouija board.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/451_WitchboardMasthead.jpg",,"200 USD",Witchboard
"in stock","Linda Blair and David Hasselhoff are haunted by the ghost of an evil German witch.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/452_Witchery_Masthead2.jpg",,"200 USD",Witchery
"in stock","A serial killer stalks the cast of a play based on his gruesome murders.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/453_StageFright_Masthead.jpg",,"200 USD",StageFright
"in stock","A teen suspects his wealthy family are part of a cabal of monstrous socialites.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_454_Society_thumbnail.jpg",,"200 USD",Society
"in stock","Gruesome supernatural slayings begin after a family moves into their new house.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_455_TheHouseByTheCemetary_thumbnail.jpg",,"200 USD","The House by the Cemetery"
"in stock","Lucio Fulci��s ultra-gory masterpiece is a must-see classic of zombie cinema.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_456_Zombie_Thumbnail.jpg",,"200 USD",Zombie
"in stock","A homicidal hunter lures his estranged son home, then starts killing his friends.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/457_TheMutilator_Masthead2.jpg",,"200 USD","The Mutilator"
"in stock","Two men investigate a series of slayings connected to a secret genetic facility.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_458_CatONineTails_Thumbnail.jpg",,"200 USD","The Cat O'Nine Tails"
"in stock","Sergio Martino��s giallo classic follows a sexy student stalked by a mad strangler.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/460_Torso_MastheadC.jpg",,"200 USD",Torso
"in stock","A runaway gets caught up in gang violence in a futuristic New York City.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/461_1990BronxWarriors_Masthead.jpg",,"200 USD","1990: The Bronx Warriors"
"in stock","A mortician reveals the stories behind corpses who've ended up in his establishment.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/462_AlienZone_Masthead.jpg",,"200 USD","Alien Zone (AKA The House of The Dead)"
"in stock","A man obsessed with Santa Claus snaps and goes on a yuletide killing spree.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_463_ChristmasEvil_Thumbnail.jpg",,"200 USD","Christmas Evil"
"in stock","A 700-year-old vampire queen is freed from her tomb on a secluded island.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_464_CryptOfTheLivingDead_Thumbnail.jpg",,"200 USD","Crypt of the Living Dead"
"in stock","A severed hand possessed by a vengeful demon wreaks havoc on married couple's life.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/465_DemonoidMasthead.jpg",,"200 USD",Demonoid
"in stock","In this 1981 slasher favorite, campers are killed by a bonkers brute.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/466_DontGoInTheWoods_Masthead.jpg",,"200 USD","Don't Go in the Woods"
"in stock","After a shipwreck, two men wind up imprisoned in the home of a mad count and his wife.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/467_DungeonOfHarrow_Masthead.jpg",,"200 USD","Dungeon of Harrow"
"in stock","In the vineyards of South Africa, a murderous mad scientist plots to steals souls.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/468_HouseLivingDeadMasthead.jpg",,"200 USD","House of the Living Dead"
"in stock","In this cult slasher classic, a maniacal killer named Madman Marz stalks camp kids.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/469_Madman_Masthead.jpg",,"200 USD",Madman
"in stock","On a train bound for Hell, God and Satan decide the fates of three unfortunate mortals.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_470_NightTrainToTerror_Thumbnail.jpg",,"200 USD","Night Train to Terror"
"in stock","The Burbank Kung Fu Club faces kung fu fighting zombies, slave traders and a band of strange monks on Warrior's Island.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/471_RawForce_Masthead.jpg",,"200 USD","Raw Force"
"in stock","Mass hysteria ensues when a deadly strain of killer bees are smuggled into the U.S.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/BeesThe-Masthead.jpg",,"200 USD","The Bees"
"in stock","A twisted British family kidnap and torment a young woman in depraved ways.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/473_MumandDad_Masthead.jpg",,"200 USD","Mum and Dad"
"in stock","A woman recovering from tragedy goes to stay at a haunted house in the country.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_474_Soulmate_Thumbnail.jpg",,"200 USD",Soulmate
"in stock","A British psycho goes about his daily routine murdering men and covering his tracks.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/475_Tony_Masthead.jpg",,"200 USD","Tony: The London Serial Killer"
"in stock","The ghost of a man��s ex-girlfriend haunts him and his new lover.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_727_NinaForever_Thumbnail_shud20.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/NinaForever_tlr_476_HD_2ch.mp4","200 USD","Nina Forever"
"in stock","When a woman tries to kidnap her daughter, the girl��s foster mom suffers horrific visions.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_477_ThePremonition_Thumbnail.jpg",,"200 USD","The Premonition"
"in stock","In this ultra-controversial shocker, a couple murder islanders in outrageously cruel ways.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_478_IslandOfDeath_Thumbnail.jpg",,"200 USD","Island of Death"
"in stock","A disturbed woman starts to kill her lovers in this bizarre ���70s horror curio.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_479_TheWitchWhoCameFromTheSea_Thumbnail.jpg",,"200 USD","The Witch Who Came from the Sea"
"in stock","A woman suspects her loving husband is a vicious serial killer.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_480_WhiteOfTheEye_Thumbnail.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/WhiteoftheEye_tlr_480_HD_2ch.mp4","200 USD","White of the Eye"
"in stock","Sad souls play a deadly game in this 1986 shot-on-video rarity.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/481_CardsofDeath_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/CardsofDeath_tlr_481_SD_2ch.mp4","200 USD","Cards of Death"
"in stock","This visually stunning giallo homage follows a man searching for his missing wife.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_482_The_Strange_Color_Of_Your_Body%27s_Tears.jpg",,"200 USD","The Strange Color of your Body's Tears"
"in stock","A con artist and his girlfriend seduce and murder a series of lonely widows.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_483_Alleluia_Thumbnail.jpg",,"200 USD",Alleluia
"in stock","A serial killer copying Jack the Ripper��s murders terrorizes Los Angeles.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/486_JacksBack_Masthead2.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/JacksBack_tlr_486_HD_2ch.mp4","200 USD","Jack��s Back"
"in stock","Paintball players have to fight for their lives when a psycho starts stalking them.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/487_TheZeroBoys_Masthead.jpg",,"200 USD","The Zero Boys"
"in stock","Walerian Borowcyzk and Udo Kier put an eerie, erotic spin on Jekyll and Hyde.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/488_StrangeCaseJekyllMissOsbourne_Masthead.jpg",,"200 USD","The Strange Case of Dr. Jekyll and Miss Osbourne"
"in stock","A model is stalked by a killer after moving into a room where a murder took place.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/489_CaseoftheBloodyIris_Masthead.jpg",,"200 USD","The Case of the Bloody Iris"
"in stock","An expectant mother and her friends are lured to the home of a cannibal family.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_490_Macabre_thumbnail.jpg",,"200 USD",Macabre
"in stock","A man��s sexual perversions drive his new wife into the arms of a female vampire.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/491_BloodSpatteredBride_Masthead.jpg",,"200 USD","The Blood Spattered Bride"
"in stock","An evil Egyptian spirit possesses the young daughter of an archaeologist.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/492_ManhattanBaby_Masthead.jpg",,"200 USD","Manhattan Baby"
"in stock","In this giallo classic, a teacher becomes the main suspect in a series of slayings.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/493_Solange_Masthead.jpg",,"200 USD","What Have You Done to Solange?"
"in stock","A psychopath stalks a composer who��s writing the score for a horror film.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_494_BladeInTheDark_thumbnail.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/ABladeInTheDark_tlr_494_SD_2ch.mp4","200 USD","A Blade in the Dark"
"in stock","A mother struggles to understand how her scary son became a school shooter.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_495_WeNeedToTalkAboutKevin_thumbnail.jpg",,"200 USD","We Need to Talk About Kevin"
"in stock","Castles, cats, and curses feature in the plot of this gothic Italian horror favorite.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/496_SevenDeathsCatsEye_Masthead.jpg",,"200 USD","Seven Deaths in the Cat's Eye"
"in stock","Models and photographers at a sleazy agency are hunted by a psychopath.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/497_StripNudeforYourKiller_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/StripNudeForYourKiller_tlr_497_HD_2ch.mp4","200 USD","Strip Nude for Your Killer"
"in stock","A reporter investigating a string of killings becomes the main suspect.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/498_TheFifthCord_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/FifthChord_tlr_498_SD_2ch.mp4","200 USD","The Fifth Cord"
"in stock","Wealthy ���80s businessman Patrick Bateman spends his nights serial killing.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/501_AmericanPsycho_Masthead.jpg",,"200 USD","American Psycho"
"in stock","A family of murderous maniacs are pursued by a violent sheriff and his henchmen.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_504_TheDevilsRejects_Thumbnail.jpg",,"200 USD","The Devil's Rejects"
"in stock","Takashi Shimizu��s direct-to-video ghost story spawned the wildly popular JU-ON series.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/505_JuOnTheCurse_temp_Masthead.jpg",,"200 USD","Ju-On: The Curse"
"in stock","This follow up to JU-ON: THE CURSE expands the scary story beyond the haunted house.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/506_JuOnTheCurse2_temp_Masthead.jpg",,"200 USD","Ju-On: The Curse 2"
"in stock","An archaeologist (Peter Capaldi) uncovers evidence of a monstrous man-eating worm nearby.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/507_LairoftheWhiteWorm_Masthead.jpg",,"200 USD","The Lair of the White Worm"
"in stock","A mutant parasite turns the residents of an apartment building into sex maniacs.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/510_Shivers_Masthead.jpg",,"200 USD",Shivers
"in stock","A trio of college co-eds break into a secluded house on Christmas Eve and find themselves entangled in a murder.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_512_Body_thumbnail.jpg",,"200 USD",Body
"in stock","Two American tourists are lured to a torture complex where wealthy psychos come to play.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/513_Hostel_Masthead.jpg",,"200 USD",Hostel
"in stock","The first theatrical JU-ON film became a landmark film in Asian horror.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/514_JuOnTheGrudge_Masthead.jpg",,"200 USD","Ju-On: The Grudge"
"in stock","The filming of a paranormal TV show at the Saeki house leads to more victims of the curse.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/515_JuOnTheGrudge2_Masthead.jpg",,"200 USD","Ju-On: The Grudge 2"
"in stock","A man starts receiving phone calls warning him that monstrous beings are coming.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_516_TheyLookLikePeople_Thumbnail.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/TheyLookLikePeople_tlr_516_HD_2ch.mp4","200 USD","They Look Like People"
"in stock","A meth addict gets stuck in a twisted time loop while staying on Native American territory.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_517_BloodPunch_Thumbnail.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/BloodPunch_tlr_517_HD_2ch.mp4","200 USD","Blood Punch"
"in stock","The strange-but-true story of the worst horror movie ever made and its monstrous creator.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/518_TheCreepBehindTheCamera_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/TheCreepBehindTheCamera_tlr_518_HD_2ch.mp4","200 USD","The Creep Behind the Camera"
"in stock","From the innovative minds that brought you V/H/S comes V/H/S/2, an all-new anthology of dread, madness, and gore. ",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/519_VHS2_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/VHS2_tlr_519_SD_2ch.mp4","200 USD","V/H/S 2"
"in stock","This third instalment of the groundbreaking V/H/S series brings horror to a twisted new level.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/520_VHSViral_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/VHSViral_tlr_520_HD_2ch.mp4","200 USD","V/H/S Viral"
"in stock","In a dystopian future, prisoners become targets in a state-sponsored hunting game.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_521_TurkeyShoot_Thumbnail.jpg",,"200 USD","Turkey Shoot"
"in stock","An undertaker and two deranged cooks drum up business by murdering innocent people.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/522_TheUndertakerAndHisPals_Masthead.jpg",,"200 USD","The Undertaker and His Pals"
"in stock","An Asian cross-cultural trilogy of horror films from accomplished indie directors.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_523_ThreeExtremes_thumbnail.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/ThreeExtremes_tlr_523_HD_2ch.mp4","200 USD","Three Extremes"
"in stock","A vampire cult kidnaps a descendant of the evil blood-crazed Countess Bathory.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/524_Thirst_Masthead.jpg",,"200 USD",Thirst
"in stock","A doctor is haunted by visions of murderous ghosts after an Aboriginal patient dies.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/525_TheDreaming_Masthead.jpg",,"200 USD","The Dreaming"
"in stock","A married couple are invited to the desert home of a bisexual female vampire.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/526_VelvetVampire_Masthead.jpg",,"200 USD","The Velvet Vampire"
"in stock",,Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/527_TheUninvited_Masthead.jpg",,"200 USD","The Uninvited"
"in stock","A pilot and a psychic team up to discover what really happened during a deadly crash.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/528_TheSurvivor_Masthead.jpg",,"200 USD","The Survivor"
"in stock","During a future cold war, a scientist develops a game-changing android weapon called The Machine. But when it shows signs of consciousness and is ordered to be destroyed, it fights back with vengeance.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_529_TheMachine_Thumbnail.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/TheMachine_tlr_529_HD_2ch.mp4","200 USD","The Machine"
"in stock","Jeff is just an ordinary guy stuck in a dead end office job. But when he discovers he is the last living relative of famous horror novelist, HP Lovecraft, he is entrusted with finding an ancient relic and saving the human race!",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/530_TheLastLovecraft_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/TheLastLovecraft_tlr_530_SD_2ch.mp4","200 USD","The Last Lovecraft"
"in stock","The firts manned mission to Mars is mutated into zombie-like killers.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/531_LastDaysOnMars_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/LastDayonMars_tlr_531_HD_2ch.mp4","200 USD","The Last Days on Mars"
"in stock","In this lo-fi homage, a group of friends are stalked and murdered by a supernatural Masked Maniac.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_532_LakeNowhere_Thumbnail.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/LakeNowhere_tlr_532_HD_2ch.mp4","200 USD","Lake Nowhere"
"in stock","A young model is stalked by a mysterious figure driving an ice cream van.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/533_Snapshot_Masthead.jpg",,"200 USD","Snapshot (aka The Day After Halloween)"
"in stock","During a vacation in the woods, a man tries to find his family, while being hunted by a sadistic killer.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_534_Ritual_Thumbnail.jpg",,"200 USD",Ritual
"in stock","A rash of murders reveal something horrible aboard a 23rd century space station",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/535_Cargo_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/Cargo_tlr_535_HD_2ch.mp4","200 USD",Cargo
"in stock","After her twin sister's untimely end, Jennifer Cassi sets off to collect her inheritance in Argentina, where she learns a disturbing fact about her sibling's demise.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/536_ChronicleOfTheRaven_Masthead.jpg",,"200 USD","Chronicle of the Raven"
"in stock","Director Marc Price tells the tale of a zombie from its undead perspective in this inventive indie.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/537_Colin_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/Colin_tlr_537_SD_2ch.mp4","200 USD",Colin
"in stock","Finnish metal band Lordi star as monsters stalking a father and his daughter throughout an eerie hospital.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/539_DarkFloors_MastheadB.jpg",,"200 USD","Dark Floors"
"in stock","A journalist investigates an evil cult who may have murdered a female colleague.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/540_Darklands_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/Darklands_tlr_540_SD_2ch.mp4","200 USD",Darklands
"in stock","A brutal serial killer targets ""Illinois"" teens in this 1981 Ozploitation favorite. ",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_541_StrangeBehavior_Thumbnail.jpg",,"200 USD","Strange Behavior (aka Dead Kids)"
"in stock","Unexplained murders derail plans to turn a Funeral Home into a bed-and-breakfast",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/542_FuneralHome_Masthead.jpg",,"200 USD","Funeral Home"
"in stock","A powerful politician��s family is seduced by a mysterious faith healer.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_543_Harlequin_Thumbnail.jpg",,"200 USD","Harlequin (aka Dark Forces)"
"in stock","Two couples find a house of horrors in Rob Zombie's first film.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_546_House_of_1000_Corpses_Thumbnail.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/Houseof1000Corpses_tlr_546_HD_2ch.mp4","200 USD","House of 1000 Corpses"
"in stock","A group of druid farmers harvest the blood of small town citizens for evil purposes.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/547_InvastionOfTheBloodFarmers_Masthead.jpg",,"200 USD","Invasion of the Blood Farmers"
"in stock","A Hollywood writer develops an obsession with a seductive female vampire in Xan Cassavetes' Rollin-reminscent horror swoon.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/548_KissOfTheDamned_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/KissOfTheDamned_tlr_548_SD_2ch.mp4","200 USD","Kiss of the Damned"
"in stock","Four friends resolve to eat themselves to death in this decadent, controversial Cannes winner.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/549_LaGrandeBouffe_Masthead.jpg",,"200 USD","La Grande Bouffe"
"in stock","This cult 1970s horror docudrama drama questions the existence of the Fouke Monster, a Sasquatch-type creature that lives in a swamp outside of Fouke, Arkansas.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/550_LegendOfBoggyCreek_Masthead.jpg",,"200 USD","Legend of Boggy Creek"
"in stock","The party is over when a group of adulterous friends find a dead boy in their shared secret apartment.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/551_Loft_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/Loft_tlr_551_SD_2ch.mp4","200 USD",Loft
"in stock","Jacob must navigate new love and new thirst in this stunning independent vampire film.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/552_MidnightSon_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/MidnightSon_tlr_552_HD_2ch.mp4","200 USD","Midnight Son"
"in stock","A Finnish archeological dig has unearthed a very dark Santa Claus in this acclaimed gem.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_554_RareExports_Thumbnail.jpg",,"200 USD","Rare Exports: A Christmas Tale"
"in stock","The hunter becomes hunted, as a killer is stalked in this wild neo-giallo.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/555_SonnoProfondo_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/SonnoProfondo_tlr_555_HD_2ch.mp4","200 USD","Sonno Profondo"
"in stock","A film archivist is haunted by a turn-of-the-century murder in this acclaimed Irish horror.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/556_TheCanal_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/TheCanal_tlr_556_HD_2ch.mp4","200 USD","The Canal"
"in stock","A young blind woman experience strange visions after a risky corneal transplant.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_557_TheEye_Thumbnail.jpg",,"200 USD","The Eye"
"in stock","After a near-death experience, Joey is haunted by phantom visions and a paranormal pregnancy. ",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_558_TheEye2_Thumbnail.jpg",,"200 USD","The Eye 2"
"in stock","A pack of ghost story-loving teens unleash hell when they acquire a black magic book.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_559_TheEye3_Thumbnail.jpg",,"200 USD","The Eye 3"
"in stock","Five friends discover their vacation spot is in the center of Bigfoot stomping grounds.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/566_Exists_Masthead.jpg",,"200 USD",Exists
"in stock","Director F.W. Murnau hires a real vampire to star in his silent horror film NOSFERATU.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/572_ShadowVampire_masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/ShadowOfTheVampire_tlr_572_HD_2ch.mp4","200 USD","Shadow of the Vampire"
"in stock","Marie finds herself transforming in this affecting coming-of-age werewolf film from Denmark.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/SH_576_WhenAnimalsDream_Thumbnail.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/WhenAnimalsDream_tlr_576_HD_2ch.mp4","200 USD","When Animals Dream"
"in stock","Travellers are stranded in a mysterious town when searching for their lost friends.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/577_VillageDesOmbres_Masterhead.jpg",,"200 USD","Village of Shadows"
"in stock","Witness a devout monk's tragic descent in this adaptation of the classic gothic novel.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/578_LeMoine_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/LeMoine_tlr_578_HD_2ch.mp4","200 USD","Le Moine (The Monk)"
"in stock","Nieves Navarro reteams with Lucano Ercolo for this giallo favorite.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/579_DeathWalksMidnight_Masthead.jpg","https://s3.amazonaws.com/amcxcoutput/A_C/shudder/DeathWalksAtMidnight_tlr_579_HD_2ch.mp4","200 USD","Death Walks At Midnight"
"in stock","An exotic dancer is terrorized by a masked stalker in this superb Hitchcockian giallo.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/580_DeathWalksHighHeels_Masthead.jpg",,"200 USD","Death Walks on High Heels"
"in stock","Duane and Belial find a home with their Granny Ruth and a host of freaks in Frank Henenlotter's cult sequel.",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/581_BasketCase2_Masthead.jpg",,"200 USD","Basket Case 2"
"in stock","Belial becomes a dad in Frank Henenlotter's deranged capper to the BASKET CASE trilogy",Movie,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/582_BasketCase3_Masthead.jpg",,"200 USD","Basket Case 3"
"in stock","Things get scary at a haunted hospital in Lars von Trier��s brilliant horror series.",Episode,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/TheKingdomep1_Masthead.jpg",,"200 USD","1. The Unheavenly Host"
"in stock","Things get scary at a haunted hospital in Lars von Trier��s brilliant horror series.",Episode,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/TheKingdomep2_Masthead.jpg",,"200 USD","2. The Kingdom Come"
"in stock","Things get scary at a haunted hospital in Lars von Trier��s brilliant horror series.",Episode,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/TheKingdomep3_Masthead.jpg",,"200 USD","3. A Foreign Body"
"in stock","Things get scary at a haunted hospital in Lars von Trier��s brilliant horror series.",Episode,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/TheKingdomep4_Masthead.jpg",,"200 USD","4. The Living Dead"
"in stock","Things get scary at a haunted hospital in Lars von Trier��s brilliant horror series.",Series,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/583_TheKingdom_Thumbnail-Revised.jpg",,"200 USD","The Kingdom"
"in stock","Monstrous mysteries emerge in the second season of Lars Von Trier��s scary show.",Episode,"https://s3.amazonaws.com/amcxcoutput/A_C/shudderkeyart/TheKingdoms2_ep1_Masthead.jpg",,"200 USD","1. Morsin Tabula"
